obs_id,station_id,year,month,tmax_c,tmin_c,af_days,rain_mm,sun_hours
camborne_1991_08,camborne,1991,8,19.2,13.4,0.0,36.7,204.1
camborne_1991_09,camborne,1991,9,18.3,12.8,0.0,62.0,173.9
camborne_1991_10,camborne,1991,10,13.3,9.0,0.0,123.2,83.5
camborne_1991_11,camborne,1991,11,10.8,6.5,0.0,79.3,61.5
camborne_1991_12,camborne,1991,12,9.4,6.0,0.0,33.1,55.4
camborne_1992_01,camborne,1992,1,7.8,3.2,5.0,29.6,73.9
camborne_1992_02,camborne,1992,2,9.2,4.6,1.0,65.0,71.6
camborne_1992_03,camborne,1992,3,10.3,6.3,0.0,58.2,83.8
camborne_1992_04,camborne,1992,4,11.2,6.3,0.0,103.9,135.0
camborne_1992_05,camborne,1992,5,15.6,9.5,0.0,14.7,245.6
camborne_1992_06,camborne,1992,6,17.8,11.2,0.0,9.9,237.4
camborne_1992_07,camborne,1992,7,19.0,13.5,0.0,57.7,178.2
camborne_1992_08,camborne,1992,8,17.9,12.4,0.0,154.4,146.1
camborne_1992_09,camborne,1992,9,15.7,11.0,0.0,93.1,101.2
camborne_1992_10,camborne,1992,10,12.1,7.1,0.0,95.7,113.6
camborne_1992_11,camborne,1992,11,12.1,7.4,0.0,175.1,44.7
camborne_1992_12,camborne,1992,12,8.7,4.4,0.0,124.3,48.1
camborne_1993_01,camborne,1993,1,10.5,6.0,0.0,160.8,42.0
camborne_1993_02,camborne,1993,2,8.6,5.5,1.0,26.8,60.7
camborne_1993_03,camborne,1993,3,10.2,5.3,4.0,28.7,109.6
camborne_1993_04,camborne,1993,4,12.4,7.6,0.0,116.4,152.2
camborne_1993_05,camborne,1993,5,14.1,8.0,0.0,162.9,184.6
camborne_1993_06,camborne,1993,6,16.8,11.3,0.0,110.9,200.1
camborne_1993_07,camborne,1993,7,17.3,12.8,0.0,107.1,176.1
camborne_1993_08,camborne,1993,8,18.0,11.8,0.0,43.1,218.3
camborne_1993_09,camborne,1993,9,16.1,11.0,0.0,214.0,168.8
camborne_1993_10,camborne,1993,10,12.0,6.7,1.0,78.9,143.7
camborne_1993_11,camborne,1993,11,10.2,5.4,1.0,104.5,81.2
camborne_1993_12,camborne,1993,12,10.3,5.8,0.0,222.7,45.6
camborne_1994_01,camborne,1994,1,9.5,5.5,0.0,161.2,58.7
camborne_1994_02,camborne,1994,2,9.1,4.0,3.0,172.1,71.8
camborne_1994_03,camborne,1994,3,10.6,6.8,0.0,82.9,76.9
camborne_1994_04,camborne,1994,4,10.9,5.6,0.0,66.3,182.3
camborne_1994_05,camborne,1994,5,13.6,8.3,0.0,91.5,168.8
camborne_1994_06,camborne,1994,6,16.2,10.7,0.0,21.6,238.7
camborne_1994_07,camborne,1994,7,19.2,12.9,0.0,46.0,194.5
camborne_1994_08,camborne,1994,8,18.5,12.5,0.0,90.1,174.1
camborne_1994_09,camborne,1994,9,16.1,10.1,0.0,83.4,123.3
camborne_1994_10,camborne,1994,10,14.8,9.0,0.0,103.6,150.0
camborne_1994_11,camborne,1994,11,13.4,9.0,0.0,95.5,39.6
camborne_1994_12,camborne,1994,12,11.4,6.4,0.0,140.6,63.1
camborne_1995_01,camborne,1995,1,9.9,5.0,0.0,169.6,34.8
camborne_1995_02,camborne,1995,2,10.4,5.6,0.0,121.2,53.8
camborne_1995_03,camborne,1995,3,9.2,4.4,1.0,68.8,137.1
camborne_1995_04,camborne,1995,4,11.2,5.8,0.0,38.9,169.2
camborne_1995_05,camborne,1995,5,14.9,8.2,0.0,41.0,232.8
camborne_1995_06,camborne,1995,6,17.2,10.9,0.0,17.8,257.5
camborne_1995_07,camborne,1995,7,20.7,14.2,0.0,25.6,233.5
camborne_1995_08,camborne,1995,8,22.5,15.4,0.0,19.0,254.1
camborne_1995_09,camborne,1995,9,16.9,11.7,0.0,103.2,164.8
camborne_1995_10,camborne,1995,10,16.1,11.6,0.0,102.6,119.2
camborne_1995_11,camborne,1995,11,12.0,7.1,0.0,96.0,80.6
camborne_1995_12,camborne,1995,12,8.8,4.1,6.0,103.2,60.7
camborne_1996_01,camborne,1996,1,9.0,5.3,4.0,201.4,44.9
camborne_1996_02,camborne,1996,2,7.9,2.5,5.0,121.6,137.0
camborne_1996_03,camborne,1996,3,8.9,4.2,0.0,51.0,93.6
camborne_1996_04,camborne,1996,4,11.5,6.2,0.0,68.4,159.9
camborne_1996_05,camborne,1996,5,12.4,6.0,0.0,76.8,213.8
camborne_1996_06,camborne,1996,6,16.9,10.5,0.0,20.6,256.1
camborne_1996_07,camborne,1996,7,18.5,12.4,0.0,23.2,250.0
camborne_1996_08,camborne,1996,8,18.6,12.5,0.0,68.6,242.4
camborne_1996_09,camborne,1996,9,17.2,10.5,0.0,41.4,187.4
camborne_1996_10,camborne,1996,10,14.7,10.6,0.0,97.8,85.8
camborne_1996_11,camborne,1996,11,10.9,6.3,0.0,170.6,76.2
camborne_1996_12,camborne,1996,12,7.4,2.5,9.0,46.4,67.8
camborne_1997_01,camborne,1997,1,6.4,2.1,9.0,31.0,56.6
camborne_1997_02,camborne,1997,2,10.6,5.4,0.0,122.6,67.4
camborne_1997_03,camborne,1997,3,11.1,6.4,0.0,27.6,141.3
camborne_1997_04,camborne,1997,4,13.1,6.1,0.0,17.0,241.0
camborne_1997_05,camborne,1997,5,15.1,8.8,0.0,68.8,283.9
camborne_1997_06,camborne,1997,6,15.8,10.9,0.0,130.4,125.4
camborne_1997_07,camborne,1997,7,19.0,12.3,0.0,24.8,243.0
camborne_1997_08,camborne,1997,8,20.5,14.9,0.0,196.6,150.1
camborne_1997_09,camborne,1997,9,17.9,12.2,0.0,48.6,185.1
camborne_1997_10,camborne,1997,10,15.5,10.7,0.0,82.6,104.4
camborne_1997_11,camborne,1997,11,12.8,8.1,0.0,179.4,62.5
camborne_1997_12,camborne,1997,12,10.4,5.5,2.0,138.0,86.2
camborne_1998_01,camborne,1998,1,9.6,4.5,4.0,138.6,87.0
camborne_1998_02,camborne,1998,2,10.8,6.0,0.0,17.2,109.7
camborne_1998_03,camborne,1998,3,11.0,6.6,0.0,103.2,78.1
camborne_1998_04,camborne,1998,4,10.7,5.7,0.0,179.4,155.2
camborne_1998_05,camborne,1998,5,15.6,9.9,0.0,59.4,226.3
camborne_1998_06,camborne,1998,6,16.2,11.1,0.0,104.6,184.9
camborne_1998_07,camborne,1998,7,17.1,12.6,0.0,91.8,163.7
camborne_1998_08,camborne,1998,8,18.8,12.4,0.0,27.7,250.1
camborne_1998_09,camborne,1998,9,17.7,12.9,0.0,77.2,146.3
camborne_1998_10,camborne,1998,10,14.6,10.0,0.0,164.8,114.7
camborne_1998_11,camborne,1998,11,10.9,7.2,0.0,161.6,87.3
camborne_1998_12,camborne,1998,12,10.3,5.2,2.0,163.8,66.0
camborne_1999_01,camborne,1999,1,10.1,5.3,2.0,152.0,68.6
camborne_1999_02,camborne,1999,2,9.6,5.5,0.0,77.0,62.0
camborne_1999_03,camborne,1999,3,10.5,5.6,0.0,43.8,137.5
camborne_1999_04,camborne,1999,4,12.2,7.3,0.0,98.4,172.1
camborne_1999_05,camborne,1999,5,15.5,10.2,0.0,57.0,174.6
camborne_1999_06,camborne,1999,6,16.0,10.6,0.0,67.8,206.2
camborne_1999_07,camborne,1999,7,19.5,13.6,0.0,8.4,246.1
camborne_1999_08,camborne,1999,8,19.2,13.6,0.0,104.4,192.1
camborne_1999_09,camborne,1999,9,18.3,12.5,0.0,118.9,173.7
camborne_1999_10,camborne,1999,10,14.6,9.7,0.0,34.2,144.1
camborne_1999_11,camborne,1999,11,11.7,6.9,0.0,75.6,101.0
camborne_1999_12,camborne,1999,12,10.1,5.6,1.0,222.2,48.9
camborne_2000_01,camborne,2000,1,8.7,4.3,2.0,52.4,79.8
camborne_2000_02,camborne,2000,2,10.2,6.1,0.0,130.4,73.9
camborne_2000_03,camborne,2000,3,10.3,5.6,0.0,23.6,150.4
camborne_2000_04,camborne,2000,4,11.1,5.7,0.0,96.8,178.9
camborne_2000_05,camborne,2000,5,15.0,9.0,0.0,80.2,175.6
camborne_2000_06,camborne,2000,6,16.7,11.4,0.0,22.8,175.4
camborne_2000_07,camborne,2000,7,18.0,12.8,0.0,47.8,197.6
camborne_2000_08,camborne,2000,8,19.7,13.6,0.0,52.8,170.6
camborne_2000_09,camborne,2000,9,18.1,12.5,0.0,148.8,144.3
camborne_2000_10,camborne,2000,10,13.5,9.0,0.0,185.2,96.8
camborne_2000_11,camborne,2000,11,10.7,6.5,0.0,171.0,68.4
camborne_2000_12,camborne,2000,12,9.9,6.2,1.0,193.4,54.7
camborne_2001_01,camborne,2001,1,8.5,4.3,0.0,137.8,61.2
camborne_2001_02,camborne,2001,2,9.3,4.7,0.0,79.0,103.4
camborne_2001_03,camborne,2001,3,10.2,5.3,5.0,124.6,80.4
camborne_2001_04,camborne,2001,4,11.1,6.6,0.0,101.0,157.9
camborne_2001_05,camborne,2001,5,15.1,8.9,0.0,21.6,283.7
camborne_2001_06,camborne,2001,6,17.1,11.0,0.0,29.4,257.3
camborne_2001_07,camborne,2001,7,18.6,12.7,0.0,86.2,189.2
camborne_2001_08,camborne,2001,8,19.3,13.5,0.0,32.4,202.7
camborne_2001_09,camborne,2001,9,17.3,12.1,0.0,21.8,158.2
camborne_2001_10,camborne,2001,10,16.3,11.6,0.0,101.4,118.2
camborne_2001_11,camborne,2001,11,12.2,7.2,0.0,60.4,79.4
camborne_2001_12,camborne,2001,12,8.9,4.2,4.0,52.6,92.8
camborne_2002_01,camborne,2002,1,10.4,6.2,1.0,127.4,49.1
camborne_2002_02,camborne,2002,2,10.4,6.1,0.0,121.4,81.0
camborne_2002_03,camborne,2002,3,11.0,6.1,0.0,73.6,102.6
camborne_2002_04,camborne,2002,4,12.0,6.2,0.0,51.6,191.7
camborne_2002_05,camborne,2002,5,13.8,8.4,0.0,114.2,215.3
camborne_2002_06,camborne,2002,6,14.8,10.3,0.0,47.2,153.9
camborne_2002_07,camborne,2002,7,17.2,11.8,0.0,57.2,185.1
camborne_2002_08,camborne,2002,8,18.1,12.9,0.0,42.4,169.3
camborne_2002_09,camborne,2002,9,18.1,11.3,0.0,42.4,217.9
camborne_2002_10,camborne,2002,10,14.5,9.7,0.0,138.6,95.1
camborne_2002_11,camborne,2002,11,12.6,8.7,0.0,242.2,67.5
camborne_2002_12,camborne,2002,12,9.8,6.2,2.0,180.0,46.4
camborne_2003_01,camborne,2003,1,8.4,4.3,6.0,79.7,76.9
camborne_2003_02,camborne,2003,2,8.7,4.0,4.0,86.8,99.2
camborne_2003_03,camborne,2003,3,11.2,6.6,0.0,34.6,155.6
camborne_2003_04,camborne,2003,4,13.2,7.2,0.0,57.0,210.5
camborne_2003_05,camborne,2003,5,14.0,8.9,0.0,92.4,197.3
camborne_2003_06,camborne,2003,6,17.4,11.1,0.0,87.0,236.6
camborne_2003_07,camborne,2003,7,19.0,13.5,0.0,128.0,131.0
camborne_2003_08,camborne,2003,8,21.0,14.2,0.0,25.6,211.2
camborne_2003_09,camborne,2003,9,18.7,12.0,0.0,44.6,183.1
camborne_2003_10,camborne,2003,10,13.7,8.9,0.0,79.2,124.3
camborne_2003_11,camborne,2003,11,12.5,8.1,0.0,93.0,85.2
camborne_2003_12,camborne,2003,12,10.1,5.6,0.0,102.6,51.9
camborne_2004_01,camborne,2004,1,9.8,5.4,1.0,164.6,58.1
camborne_2004_02,camborne,2004,2,8.8,4.0,5.0,80.9,101.0
camborne_2004_03,camborne,2004,3,10.0,4.8,2.0,78.2,140.7
camborne_2004_04,camborne,2004,4,11.9,6.9,0.0,68.8,172.0
camborne_2004_05,camborne,2004,5,15.0,8.9,0.0,33.6,265.7
camborne_2004_06,camborne,2004,6,18.0,11.9,0.0,64.6,244.8
camborne_2004_07,camborne,2004,7,17.6,12.4,0.0,65.2,162.1
camborne_2004_08,camborne,2004,8,19.5,14.1,0.0,146.6,200.2
camborne_2004_09,camborne,2004,9,17.8,13.0,0.0,54.4,145.6
camborne_2004_10,camborne,2004,10,13.7,8.8,0.0,190.6,118.2
camborne_2004_11,camborne,2004,11,11.6,8.4,0.0,43.2,45.1
camborne_2004_12,camborne,2004,12,10.3,6.0,0.0,55.4,42.0
camborne_2005_01,camborne,2005,1,9.9,5.9,0.0,68.6,47.8
camborne_2005_02,camborne,2005,2,7.6,3.2,7.0,25.8,95.7
camborne_2005_03,camborne,2005,3,10.1,5.4,3.0,53.8,100.1
camborne_2005_04,camborne,2005,4,11.8,6.6,0.0,88.2,166.7
camborne_2005_05,camborne,2005,5,13.2,8.1,0.0,46.6,189.7
camborne_2005_06,camborne,2005,6,17.5,11.8,0.0,49.6,202.9
camborne_2005_07,camborne,2005,7,18.9,13.6,0.0,48.0,178.6
camborne_2005_08,camborne,2005,8,19.4,12.4,0.0,32.0,258.6
camborne_2005_09,camborne,2005,9,18.1,12.5,0.0,65.2,148.4
camborne_2005_10,camborne,2005,10,15.4,11.5,0.0,132.0,106.4
camborne_2005_11,camborne,2005,11,11.6,6.2,0.0,164.5,99.2
camborne_2005_12,camborne,2005,12,9.5,4.4,3.0,88.4,68.3
camborne_2006_01,camborne,2006,1,8.1,3.8,5.0,62.2,75.6
camborne_2006_02,camborne,2006,2,7.3,3.1,4.0,69.6,59.6
camborne_2006_03,camborne,2006,3,8.7,4.4,2.0,86.0,76.0
camborne_2006_04,camborne,2006,4,11.5,6.5,0.0,32.0,177.9
camborne_2006_05,camborne,2006,5,14.2,9.0,0.0,85.2,182.1
camborne_2006_06,camborne,2006,6,18.7,11.4,0.0,33.4,278.0
camborne_2006_07,camborne,2006,7,21.3,14.4,0.0,34.8,246.5
camborne_2006_08,camborne,2006,8,18.9,14.0,0.0,55.4,188.0
camborne_2006_09,camborne,2006,9,19.3,13.9,0.0,76.6,155.6
camborne_2006_10,camborne,2006,10,16.2,11.7,0.0,120.8,114.9
camborne_2006_11,camborne,2006,11,12.6,7.4,0.0,155.6,103.0
camborne_2006_12,camborne,2006,12,10.7,6.6,1.0,119.6,55.6
camborne_2007_01,camborne,2007,1,10.5,6.4,2.0,83.4,55.5
camborne_2007_02,camborne,2007,2,10.3,6.4,0.0,212.8,63.9
camborne_2007_03,camborne,2007,3,10.8,5.8,0.0,75.8,147.1
camborne_2007_04,camborne,2007,4,14.7,7.9,0.0,23.8,220.9
camborne_2007_05,camborne,2007,5,14.7,9.8,0.0,122.0,188.5
camborne_2007_06,camborne,2007,6,17.3,12.2,0.0,117.0,154.9
camborne_2007_07,camborne,2007,7,17.2,12.5,0.0,106.8,190.3
camborne_2007_08,camborne,2007,8,18.1,12.9,0.0,43.4,239.5
camborne_2007_09,camborne,2007,9,17.3,11.6,0.0,29.8,173.7
camborne_2007_10,camborne,2007,10,15.2,10.2,0.0,37.4,126.5
camborne_2007_11,camborne,2007,11,11.9,7.8,0.0,75.4,60.9
camborne_2007_12,camborne,2007,12,10.5,6.1,0.0,80.2,63.3
camborne_2008_01,camborne,2008,1,10.5,6.4,0.0,108.4,43.3
camborne_2008_02,camborne,2008,2,10.3,5.5,0.0,41.4,115.1
camborne_2008_03,camborne,2008,3,10.0,5.5,0.0,82.8,128.3
camborne_2008_04,camborne,2008,4,11.1,5.8,0.0,48.8,190.6
camborne_2008_05,camborne,2008,5,16.3,10.3,0.0,68.4,197.4
camborne_2008_06,camborne,2008,6,16.1,10.7,0.0,34.6,264.4
camborne_2008_07,camborne,2008,7,17.7,12.9,0.0,143.4,182.7
camborne_2008_08,camborne,2008,8,18.0,13.3,0.0,99.6,101.6
camborne_2008_09,camborne,2008,9,16.7,10.9,0.0,76.6,173.5
camborne_2008_10,camborne,2008,10,13.6,9.2,0.0,111.8,125.2
camborne_2008_11,camborne,2008,11,10.9,7.3,0.0,69.8,64.4
camborne_2008_12,camborne,2008,12,8.8,4.7,1.0,85.0,69.9
camborne_2009_01,camborne,2009,1,8.1,3.7,3.0,146.0,72.3
camborne_2009_02,camborne,2009,2,8.0,3.9,2.0,71.3,56.5
camborne_2009_03,camborne,2009,3,10.6,5.6,0.0,48.8,173.9
camborne_2009_04,camborne,2009,4,12.2,6.5,0.0,144.2,180.4
camborne_2009_05,camborne,2009,5,14.4,8.7,0.0,45.2,199.8
camborne_2009_06,camborne,2009,6,18.2,11.6,0.0,18.8,251.0
camborne_2009_07,camborne,2009,7,17.9,13.3,0.0,222.2,156.4
camborne_2009_08,camborne,2009,8,18.2,13.6,0.0,68.8,123.9
camborne_2009_09,camborne,2009,9,16.8,11.7,0.0,37.8,163.4
camborne_2009_10,camborne,2009,10,15.2,10.7,0.0,93.4,96.2
camborne_2009_11,camborne,2009,11,12.3,8.2,0.0,193.6,56.7
camborne_2009_12,camborne,2009,12,8.6,4.0,3.0,101.8,80.5
camborne_2010_01,camborne,2010,1,6.7,1.8,11.0,108.8,103.9
camborne_2010_02,camborne,2010,2,7.7,3.0,3.0,63.0,95.9
camborne_2010_03,camborne,2010,3,9.4,3.8,3.0,76.6,139.2
camborne_2010_04,camborne,2010,4,12.3,5.9,0.0,35.6,231.0
camborne_2010_05,camborne,2010,5,14.1,8.3,0.0,56.6,209.9
camborne_2010_06,camborne,2010,6,17.9,11.5,0.0,34.0,286.0
camborne_2010_07,camborne,2010,7,18.6,13.6,0.0,78.2,117.7
camborne_2010_08,camborne,2010,8,18.1,13.0,0.0,71.8,154.6
camborne_2010_09,camborne,2010,9,17.3,12.2,0.0,83.6,144.9
camborne_2010_10,camborne,2010,10,14.7,9.5,0.0,85.6,148.2
camborne_2010_11,camborne,2010,11,10.2,5.7,4.0,164.8,84.8
camborne_2010_12,camborne,2010,12,6.3,1.4,16.0,48.1,90.9
camborne_2011_01,camborne,2011,1,8.1,3.5,9.0,126.2,83.0
camborne_2011_02,camborne,2011,2,10.3,6.3,0.0,90.4,58.5
camborne_2011_03,camborne,2011,3,10.9,4.8,2.0,25.8,147.4
camborne_2011_04,camborne,2011,4,15.0,8.5,0.0,18.4,239.0
camborne_2011_05,camborne,2011,5,14.6,9.7,0.0,34.6,169.8
camborne_2011_06,camborne,2011,6,15.9,10.7,0.0,78.2,202.7
camborne_2011_07,camborne,2011,7,17.6,12.5,0.0,44.6,175.8
camborne_2011_08,camborne,2011,8,17.6,12.3,0.0,51.6,149.4
camborne_2011_09,camborne,2011,9,17.6,12.7,0.0,80.2,138.9
camborne_2011_10,camborne,2011,10,15.5,11.3,0.0,115.6,92.4
camborne_2011_11,camborne,2011,11,13.4,9.6,0.0,63.2,74.6
camborne_2011_12,camborne,2011,12,10.3,6.7,0.0,134.0,28.8
camborne_2012_01,camborne,2012,1,9.9,6.5,0.0,51.6,55.1
camborne_2012_02,camborne,2012,2,8.8,4.1,7.0,36.2,74.7
camborne_2012_03,camborne,2012,3,11.9,6.9,0.0,22.8,159.4
camborne_2012_04,camborne,2012,4,10.7,5.5,0.0,159.8,153.8
camborne_2012_05,camborne,2012,5,14.5,8.7,0.0,45.6,179.3
camborne_2012_06,camborne,2012,6,15.7,11.0,0.0,142.0,108.6
camborne_2012_07,camborne,2012,7,17.3,12.3,0.0,121.8,174.8
camborne_2012_08,camborne,2012,8,19.0,14.0,0.0,142.2,136.3
camborne_2012_09,camborne,2012,9,16.4,11.2,0.0,64.6,147.1
camborne_2012_10,camborne,2012,10,14.0,9.5,0.0,172.2,91.8
camborne_2012_11,camborne,2012,11,11.0,6.9,0.0,167.0,61.9
camborne_2012_12,camborne,2012,12,10.0,5.9,0.0,202.0,37.4
camborne_2013_01,camborne,2013,1,8.9,5.1,2.0,125.2,50.4
camborne_2013_02,camborne,2013,2,7.7,3.9,3.0,49.2,80.2
camborne_2013_03,camborne,2013,3,7.5,2.8,6.0,106.8,89.1
camborne_2013_04,camborne,2013,4,10.3,5.4,1.0,42.2,160.5
camborne_2013_05,camborne,2013,5,12.5,7.3,0.0,87.4,227.2
camborne_2013_06,camborne,2013,6,15.9,10.7,0.0,48.2,190.2
camborne_2013_07,camborne,2013,7,20.8,14.1,0.0,31.2,278.3
camborne_2013_08,camborne,2013,8,19.2,14.0,0.0,87.6,173.3
camborne_2013_09,camborne,2013,9,17.3,12.4,0.0,62.0,114.4
camborne_2013_10,camborne,2013,10,15.8,11.7,0.0,160.8,76.5
camborne_2013_11,camborne,2013,11,11.0,6.7,0.0,94.4,60.1
camborne_2013_12,camborne,2013,12,10.7,5.9,0.0,175.6,44.5
camborne_2014_01,camborne,2014,1,10.0,5.1,0.0,218.4,43.0
camborne_2014_02,camborne,2014,2,9.6,4.7,0.0,190.4,85.1
camborne_2014_03,camborne,2014,3,10.3,5.7,0.0,67.0,94.1
camborne_2014_04,camborne,2014,4,12.3,7.4,0.0,81.4,154.9
camborne_2014_05,camborne,2014,5,14.5,9.0,0.0,70.0,183.2
camborne_2014_06,camborne,2014,6,17.8,11.6,0.0,64.8,265.9
camborne_2014_07,camborne,2014,7,20.3,14.3,0.0,28.6,204.7
camborne_2014_08,camborne,2014,8,18.6,12.5,0.0,92.8,200.2
camborne_2014_09,camborne,2014,9,19.2,12.8,0.0,8.2,177.7
camborne_2014_10,camborne,2014,10,16.0,11.7,0.0,122.8,78.4
camborne_2014_11,camborne,2014,11,12.6,7.6,0.0,153.4,78.0
camborne_2014_12,camborne,2014,12,10.0,5.9,1.0,64.0,54.0
camborne_2015_01,camborne,2015,1,9.6,5.3,0.0,146.8,51.3
camborne_2015_02,camborne,2015,2,8.3,3.5,3.0,81.6,90.9
camborne_2015_03,camborne,2015,3,10.0,5.1,0.0,45.2,147.2
camborne_2015_04,camborne,2015,4,13.0,7.0,0.0,15.0,212.4
camborne_2015_05,camborne,2015,5,13.6,8.8,0.0,63.6,161.7
camborne_2015_06,camborne,2015,6,16.8,10.7,0.0,38.4,229.1
camborne_2015_07,camborne,2015,7,18.2,13.2,0.0,98.0,166.3
camborne_2015_08,camborne,2015,8,17.9,12.8,0.0,174.8,135.9
camborne_2015_09,camborne,2015,9,16.2,11.0,0.0,70.2,164.4
camborne_2015_10,camborne,2015,10,14.8,9.6,0.0,60.2,102.5
camborne_2015_11,camborne,2015,11,13.2,9.4,0.0,125.8,36.7
camborne_2015_12,camborne,2015,12,12.7,9.7,0.0,165.2,18.7
camborne_2016_01,camborne,2016,1,10.4,6.0,0.0,221.6,48.0
camborne_2016_02,camborne,2016,2,9.1,4.9,0.0,161.6,64.1
camborne_2016_03,camborne,2016,3,9.6,4.6,0.0,88.4,139.9
camborne_2016_04,camborne,2016,4,11.0,6.1,0.0,81.4,183.8
camborne_2016_05,camborne,2016,5,14.9,9.2,0.0,45.6,206.1
camborne_2016_06,camborne,2016,6,17.0,12.1,0.0,65.8,131.8
camborne_2016_07,camborne,2016,7,18.9,13.4,0.0,23.2,160.9
camborne_2016_08,camborne,2016,8,19.4,13.9,0.0,57.4,171.1
camborne_2016_09,camborne,2016,9,18.1,13.3,0.0,153.7,102.8
camborne_2016_10,camborne,2016,10,14.9,9.5,0.0,53.2,124.9
camborne_2016_11,camborne,2016,11,11.1,6.4,0.0,137.0,56.5
camborne_2016_12,camborne,2016,12,11.3,7.2,0.0,58.4,47.3
camborne_2017_01,camborne,2017,1,9.2,5.3,0.0,57.8,59.2
camborne_2017_02,camborne,2017,2,10.1,5.8,2.0,100.6,56.9
camborne_2017_03,camborne,2017,3,11.5,7.2,0.0,89.2,80.3
camborne_2017_04,camborne,2017,4,12.6,6.5,0.0,24.8,216.2
camborne_2017_05,camborne,2017,5,15.5,9.8,0.0,46.8,169.0
camborne_2017_06,camborne,2017,6,18.0,12.3,0.0,102.0,175.3
camborne_2017_07,camborne,2017,7,18.7,13.6,0.0,104.6,135.9
camborne_2017_08,camborne,2017,8,18.1,12.8,0.0,70.4,163.2
camborne_2017_09,camborne,2017,9,16.2,11.8,0.0,130.6,119.0
camborne_2017_10,camborne,2017,10,15.2,11.4,0.0,57.6,68.7
camborne_2017_11,camborne,2017,11,11.6,7.6,0.0,66.4,61.4
camborne_2017_12,camborne,2017,12,10.2,6.1,0.0,154.2,34.5
camborne_2018_01,camborne,2018,1,10.2,5.7,0.0,176.2,56.7
camborne_2018_02,camborne,2018,2,7.3,2.7,4.0,85.0,106.0
camborne_2018_03,camborne,2018,3,8.8,3.6,5.0,153.6,114.2
camborne_2018_04,camborne,2018,4,12.8,7.1,0.0,85.0,146.7
camborne_2018_05,camborne,2018,5,15.5,8.9,0.0,50.4,183.7
camborne_2018_06,camborne,2018,6,19.7,12.9,0.0,8.8,215.1
camborne_2018_07,camborne,2018,7,21.5,14.3,0.0,47.6,226.7
camborne_2018_08,camborne,2018,8,19.5,14.0,0.0,54.0,119.8
camborne_2018_09,camborne,2018,9,17.8,12.0,0.0,59.0,138.5
camborne_2018_10,camborne,2018,10,14.4,9.3,0.0,99.8,120.8
camborne_2018_11,camborne,2018,11,12.0,7.5,1.0,212.0,73.9
camborne_2018_12,camborne,2018,12,11.4,7.9,0.0,165.6,20.5
camborne_2019_01,camborne,2019,1,8.8,5.5,0.0,78.8,25.4
camborne_2019_02,camborne,2019,2,11.3,6.1,1.0,72.0,118.5
camborne_2019_03,camborne,2019,3,11.2,6.3,0.0,101.8,150.6
camborne_2019_04,camborne,2019,4,13.2,7.4,0.0,81.8,159.3
camborne_2019_05,camborne,2019,5,14.4,8.9,0.0,18.4,219.5
camborne_2019_06,camborne,2019,6,16.5,11.4,0.0,84.4,159.8
camborne_2019_07,camborne,2019,7,20.1,13.7,0.0,54.2,225.6
camborne_2019_08,camborne,2019,8,19.3,14.0,0.0,95.8,161.1
camborne_2019_09,camborne,2019,9,17.4,12.7,0.0,122.2,140.7
camborne_2019_10,camborne,2019,10,14.4,10.0,0.0,196.2,85.6
camborne_2019_11,camborne,2019,11,10.8,7.2,0.0,219.4,30.6
camborne_2019_12,camborne,2019,12,10.6,6.0,0.0,133.0,46.1
camborne_2020_01,camborne,2020,1,10.0,5.6,0.0,94.8,58.7
camborne_2020_02,camborne,2020,2,10.3,6.0,0.0,176.0,63.4
camborne_2020_03,camborne,2020,3,10.6,5.1,0.0,75.8,149.7
camborne_2020_04,camborne,2020,4,14.6,7.7,0.0,40.0,205.7
camborne_2020_05,camborne,2020,5,16.4,8.9,0.0,28.8,287.2
camborne_2020_06,camborne,2020,6,17.1,11.7,0.0,118.0,112.1
camborne_2020_07,camborne,2020,7,18.1,12.7,0.0,32.2,190.3
camborne_2020_08,camborne,2020,8,19.1,14.3,0.0,118.2,129.8
camborne_2020_09,camborne,2020,9,17.7,12.1,0.0,52.6,147.1
camborne_2020_10,camborne,2020,10,13.6,9.4,0.0,134.6,73.6
camborne_2020_11,camborne,2020,11,12.4,7.9,0.0,85.2,66.4
camborne_2020_12,camborne,2020,12,10.0,6.0,0.0,228.6,36.1
camborne_2021_01,camborne,2021,1,8.5,3.7,5.0,132.6,58.4
camborne_2021_02,camborne,2021,2,9.3,4.8,4.0,109.6,70.5
camborne_2021_03,camborne,2021,3,10.6,5.5,2.0,41.0,120.2
camborne_2021_04,camborne,2021,4,11.6,4.5,0.0,6.6,253.9
camborne_2021_05,camborne,2021,5,13.2,7.8,0.0,116.4,168.9
camborne_2021_06,camborne,2021,6,17.4,11.7,0.0,78.2,191.3
camborne_2021_07,camborne,2021,7,20.0,13.7,0.0,65.4,177.3
camborne_2021_08,camborne,2021,8,18.7,13.3,0.0,36.0,144.3
camborne_2021_09,camborne,2021,9,18.8,13.1,0.0,107.8,123.1
